CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.00815723755341316,0.0,0.2934390771449171,0.0,0.3148148148148149,0.41502203487258105,0.695,0.24251379934345133,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.984996721972868,0.2970766394521991,0.29333333333333333
0.014068818403123531,0.0,0.2934390771449171,0.0,0.3148148148148149,0.3849396436098871,0.981,0.2426411079486037,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9487366987745222,0.5535949433763497,0.1911111111111111
0.009576043930848923,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4606246407357732,0.892,0.2621375114805081,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.988980785717888,0.36423492230708454,0.3244444444444445
0.013851681685664256,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4945391837516767,0.917,0.25891842246451274,0.13043478260869565,0.22900763358778625,0.8936170212765957,1.0,0.49302080589939423,0.22666666666666666
0.011108925757674524,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4315002874113815,1.0,0.26967599959988725,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9940491199757931,0.5235712404529892,0.2111111111111111
0.00843214252800187,0.0,0.2934390771449171,0.0,0.3148148148148149,0.45276872964169396,0.941,0.2973565277487292,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.993519592516012,0.4292862786410324,0.23555555555555555
0.009446795884742211,0.0,0.2934390771449171,0.0,0.3148148148148149,0.3904962636520407,0.857,0.30235793723685767,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.7642846336174292,0.4348169607584936,0.19777777777777777
0.0075515699703965775,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4315002874113815,0.903,0.32303649210231977,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9495183821675325,0.3900447721885699,0.25777777777777783
0.010741861306731463,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4763364629239318,0.888,0.30224881557529854,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.7717484492410107,0.4550961285225178,0.2177777777777778
0.008687604100871918,0.0,0.2934390771449171,0.0,0.3148148148148149,0.5621766621958231,0.9440000000000001,0.3023670307086542,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9774068283826719,0.3371082433500132,0.29777777777777775
0.011266495984319402,0.0,0.2934390771449171,0.0,0.3148148148148149,0.5964744203870475,0.873,0.282752412043394,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9579656059307077,0.315512246510403,0.35555555555555557
0.012709128958080925,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4123395286453344,0.941,0.2822068037355982,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9073831257249484,0.595206742164867,0.1711111111111111
0.015225644610581254,0.0,0.2934390771449171,0.0,0.3148148148148149,0.48112665261544363,1.0,0.2769325900935718,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9491401482676889,0.3434290229128259,0.2111111111111111
0.015599564827448238,0.0,0.2934390771449171,0.0,0.3148148148148149,0.45775052692086615,0.82,0.260109667269867,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.5857078017045741,0.7297866736897551,0.1822222222222222
0.012944135622784519,0.0,0.2934390771449171,0.0,0.3148148148148149,0.4100402375934087,0.95,0.2416681064663678,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.9038529426597408,0.48327627074005797,0.18
0.018126420323637104,0.0,0.2934390771449171,0.0,0.3148148148148149,0.48572523471929496,0.9690000000000001,0.23917649519410014,0.13043478260869565,0.22900763358778625,0.8936170212765957,0.6253214988148672,0.5356860679483804,0.18888888888888888
0.0007212040972754512,0.0,0.21485219899062727,0.0,0.2345679012345679,0.4544931979306381,0.682,0.20284807536669425,0.17391304347826086,0.17557251908396945,0.702127659574468,1.0,0.0,0.3088888888888889
0.0010951243141424335,0.0,0.0,0.0,0.2345679012345679,0.4368652998658748,0.614,0.20444852640289535,0.17391304347826086,0.17557251908396945,0.702127659574468,0.9512330425134904,0.30050039504872267,0.3333333333333333
0.0009006902969558151,0.0,0.21485219899062727,0.0,0.2345679012345679,0.4385897681548189,0.415,0.25503551000736574,0.17391304347826086,0.17557251908396945,0.702127659574468,1.0,0.23097181985778245,0.35555555555555557
0.001967380040954772,0.0,0.21485219899062727,0.0,0.2345679012345679,0.4608162483234337,0.302,0.24713328301612275,0.17391304347826086,0.17557251908396945,0.702127659574468,0.99125018911695,0.2667895707137214,0.43777777777777777
0.00031053247947203854,0.75,0.10634462869502524,0.0,0.088477366255144,0.5813374209618701,0.218,0.38842764779165034,0.08695652173913043,0.12404580152671756,0.6063829787234043,0.9967976196479904,0.11377403213062945,0.5733333333333334
0.0003775166842369083,0.75,0.10634462869502524,0.0,0.088477366255144,0.6635370760682124,0.158,0.38842764779165034,0.08695652173913043,0.12404580152671756,0.6063829787234043,0.9967724040546675,0.05214643139320516,0.6644444444444444
0.0014322931300729856,0.0,0.24909877433309302,0.0,0.12962962962962962,0.6148687488024526,0.028999999999999998,0.41750857059716834,0.08695652173913043,0.08778625954198473,0.5638297872340424,0.9710272832719755,0.12746905451672372,0.48000000000000004
0.0015903129151391044,0.0,0.24909877433309302,0.0,0.12962962962962962,0.49971258861850926,0.066,0.41750857059716834,0.08695652173913043,0.08778625954198473,0.5638297872340424,0.9658833022341017,0.15301553858309191,0.45111111111111113
0.0017910407502230933,0.0,0.24909877433309302,0.0,0.12962962962962962,0.5077601073002492,0.065,0.41750857059716834,0.08695652173913043,0.08778625954198473,0.5638297872340424,0.9938473952292097,0.19594416644719517,0.43777777777777777
0.0013789080675506483,0.0,0.24909877433309302,0.0,0.12962962962962962,0.4805518298524622,0.4,0.41750857059716834,0.08695652173913043,0.08778625954198473,0.5638297872340424,0.9810630894144939,0.2515143534369239,0.36
0.001926582614227175,0.0,0.24909877433309302,0.0,0.12962962962962962,0.40639969342785986,0.33799999999999997,0.3610835780992825,0.08695652173913043,0.08778625954198473,0.5638297872340424,1.0,0.26889649723465897,0.31777777777777777
0.002116970605622627,0.0,0.24909877433309302,0.0,0.12962962962962962,0.42632688254454876,0.33299999999999996,0.3610835780992825,0.08695652173913043,0.08778625954198473,0.5638297872340424,1.0,0.3726626283908349,0.3333333333333333
0.00257675648094659,0.0,0.0,0.0,0.12962962962962962,0.4730791339337039,0.855,0.41464412698124015,0.08695652173913043,0.08778625954198473,0.5638297872340424,0.9895103131776691,0.49512773242033187,0.25777777777777783
0.002853234910009643,0.0,0.24909877433309302,0.0,0.12962962962962962,0.3521747461199464,0.953,0.43106693704589477,0.08695652173913043,0.08778625954198473,0.5638297872340424,1.0,0.8114300763760863,0.2088888888888889
0.002469986355901915,0.0,0.24909877433309302,0.0,0.12962962962962962,0.39107108641502214,0.62,0.4508634251470869,0.08695652173913043,0.08778625954198473,0.5638297872340424,1.0,0.4266526204898604,0.31999999999999995
0.0009972329679172633,0.21,0.20331651045421772,0.0,0.1111111111111111,0.4602414255604523,0.457,0.5169729651083488,0.13043478260869565,0.10687022900763359,0.44680851063829796,0.99662111049473,0.354227021332631,0.32666666666666666
0.0004874337182302683,0.21,0.0,0.0,0.1111111111111111,0.48936577888484395,0.63,0.5169729651083488,0.13043478260869565,0.10687022900763359,0.44680851063829796,0.9926118311563872,0.2483539636555175,0.34444444444444444
0.0006024082844625866,0.21,0.20331651045421772,0.0,0.1111111111111111,0.5652423835983906,0.21100000000000002,0.5169729651083488,0.13043478260869565,0.10687022900763359,0.44680851063829796,1.0,0.13905715038188043,0.4444444444444444
0.0,0.21,0.20331651045421772,0.0,0.1111111111111111,0.4669476911285688,0.214,0.5169729651083488,0.13043478260869565,0.10687022900763359,0.44680851063829796,1.0,0.22201738214379774,0.40888888888888886
0.00015284986322185032,0.75,0.14419610670511898,0.0,0.05144032921810693,0.4458708564859169,0.47600000000000003,0.5628949976811647,0.08695652173913043,0.5381679389312977,0.9042553191489363,1.0,0.38978140637345277,0.3088888888888889
0.0001473427725616513,0.9,0.04397981254506129,0.0,0.03703703703703707,0.7066487832918183,0.21899999999999997,0.6881030108485119,0.17391304347826086,0.07442748091603053,0.5638297872340424,0.9975540874476777,0.12667895707137214,0.6755555555555556
0.00023096063891242825,0.85,0.02667627974044701,0.0,0.05144032921810693,0.5407166123778502,0.35700000000000004,0.7327519573698041,0.043478260869565216,0.24045801526717558,0.5000000000000001,1.0,0.15196207532262312,0.43777777777777777
0.00016094191480418358,1.0,0.04758471521268926,0.0,0.05349794238683121,0.6236826978348343,0.405,0.6542934827087633,0.17391304347826086,0.1316793893129771,0.26595744680851063,0.9899137626708356,0.10402949697129313,0.5911111111111111
0.001735857454015793,0.25,0.18493150684931509,0.0,0.13991769547325103,0.495114006514658,0.292,0.6079167765461175,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9843159009531495,0.1806689491703977,0.4066666666666667
0.001160759843643581,0.25,0.18493150684931509,0.0,0.13991769547325103,0.4533435524046752,0.47200000000000003,0.5276396075257573,0.30434782608695654,0.1851145038167939,0.7553191489361701,1.0,0.24282328153805638,0.3244444444444445
0.0016782015864916686,0.25,0.18493150684931509,0.0,0.13991769547325103,0.4177045410998275,0.662,0.5543198537769735,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.995486408795199,0.3463260468791151,0.3044444444444444
0.0019298419127811706,0.25,0.18493150684931509,0.0,0.13991769547325103,0.4608162483234337,0.934,0.5173185170366195,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9525442533662817,0.3803002370292336,0.24444444444444444
0.0012393201777553997,0.25,0.18493150684931509,0.0,0.13991769547325103,0.5547039662770648,0.6779999999999999,0.5543289472487701,0.30434782608695654,0.1851145038167939,0.7553191489361701,1.0,0.17724519357387414,0.3822222222222222
0.0014217285071738285,0.25,0.18493150684931509,0.0,0.13991769547325103,0.6133358881011688,0.434,0.6230210332002656,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9966715416813757,0.2501975243613379,0.4444444444444444
0.00021927211996016911,0.175,0.04974765681326604,0.0,0.06399176954732513,0.6788656830810501,0.595,0.735961952914003,0.08695652173913043,0.05534351145038168,0.6382978723404257,0.9907710928438147,0.21200948116934423,0.6222222222222222
0.00040280434543169967,0.8,0.12148521989906273,0.0,0.026748971193415662,0.5228971067254264,0.17800000000000002,0.4984950304176632,0.13043478260869565,0.2862595419847328,0.37234042553191504,1.0,0.12299183565973137,0.4111111111111111
0.0004921540816532961,0.8,0.12148521989906273,0.0,0.026748971193415662,0.42651849013220927,0.311,0.4984950304176632,0.13043478260869565,0.2862595419847328,0.37234042553191504,1.0,0.26968659468001055,0.31999999999999995
0.0006506234251406556,0.125,0.21881759192501804,0.0,0.049382716049382644,0.4439547806093122,0.214,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,0.9982601240607192,0.2133263102449302,0.37777777777777777
0.0015233287103742347,0.125,0.21881759192501804,0.0,0.049382716049382644,0.38953822571373836,0.368,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,1.0,0.3447458519884119,0.2755555555555555
0.001440385181655319,0.125,0.21881759192501804,0.0,0.049382716049382644,0.44529603372293547,0.33,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,1.0,0.23149855148801685,0.3533333333333333
0.0009919506564676846,0.0,0.38968997837058406,0.0,0.057613168724279774,0.5472312703583062,0.066,0.37807927688712273,0.13043478260869565,0.22519083969465647,0.702127659574468,0.9667910635937265,0.1769818277587569,0.42666666666666664
0.0017842973739044823,0.0,0.38968997837058406,0.0,0.057613168724279774,0.45985821038513136,0.175,0.37807927688712273,0.13043478260869565,0.22519083969465647,0.702127659574468,0.94966967572747,0.26020542533579144,0.3711111111111111
0.0010299383430625267,0.0,0.38968997837058406,0.0,0.057613168724279774,0.4797853995018204,0.078,0.37807927688712273,0.13043478260869565,0.22519083969465647,0.702127659574468,0.9848958595995765,0.14537792994469317,0.39555555555555555
0.0021959804981556866,0.0,0.38968997837058406,0.0,0.057613168724279774,0.5142747652807053,0.062,0.37807927688712273,0.13043478260869565,0.22519083969465647,0.702127659574468,0.9502496343738969,0.0,0.40888888888888886
0.0008874283235292134,0.0,0.46250901225666907,0.0,0.10699588477366254,0.5196397777351983,0.0,0.2838890960179687,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9950073125220638,0.1785620226494601,0.42444444444444446
0.0010690499257104708,0.0,0.46250901225666907,0.0,0.10699588477366254,0.5221306763747844,0.45,0.30672280369922433,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9655302839275809,0.23544903871477482,0.3644444444444444
0.0011410916627142987,0.0,0.46250901225666907,0.0,0.10699588477366254,0.5207894232611612,0.745,0.26576580672735045,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9413989611175552,0.3152488806952858,0.3333333333333333
0.0009785762934357725,0.0,0.46250901225666907,0.0,0.10699588477366254,0.49415596857635563,0.45799999999999996,0.2692486064254471,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9749357002370266,0.27047669212536213,0.35111111111111115
0.0006345517115812992,0.0,0.46250901225666907,0.0,0.10699588477366254,0.5117838666411191,0.537,0.35323591193881915,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9735236270109435,0.3249934158546221,0.36
0.0009426116197365137,0.0,0.46250901225666907,0.0,0.10699588477366254,0.44318835025867026,0.366,0.30672280369922433,0.17391304347826086,0.4026717557251908,0.648936170212766,0.9978818901608756,0.0,0.34
0.0004622584466407871,0.25,0.17519826964671956,0.0,0.08436213991769544,0.6066296225330524,0.335,0.38839127390446393,0.13043478260869565,0.17938931297709923,0.6808510638297872,1.0,0.13932051619699765,0.5111111111111111
0.0005014824188940413,0.25,0.17519826964671956,0.0,0.08436213991769544,0.5859360030657215,0.7040000000000001,0.38839127390446393,0.13043478260869565,0.17938931297709923,0.6808510638297872,0.9967976196479904,0.1901501185146168,0.42
0.00041123356582996345,0.25,0.17519826964671956,0.0,0.08436213991769544,0.5251963977773519,0.322,0.38839127390446393,0.13043478260869565,0.17938931297709923,0.6808510638297872,1.0,0.1769818277587569,0.44
0.0003990954884564636,0.25,0.17519826964671956,0.0,0.08436213991769544,0.4993293734431884,0.467,0.38839127390446393,0.13043478260869565,0.17938931297709923,0.6808510638297872,0.9842150385798578,0.19778772715301554,0.39777777777777773
0.0005685790132642213,0.0,0.16186012977649605,0.0,0.13168724279835392,0.5418662579038132,0.48,0.3318935336322054,0.08695652173913043,0.11450381679389313,0.6276595744680851,1.0,0.2533579141427443,0.42
0.0006445543864539056,0.0,0.16186012977649605,0.0,0.13168724279835392,0.5880436865299866,0.561,0.3008211405032328,0.08695652173913043,0.11450381679389313,0.6276595744680851,0.988400827071461,0.17197787727153016,0.48000000000000004
0.000583077272349235,0.0,0.16186012977649605,0.0,0.13168724279835392,0.4702050201187967,0.451,0.29986632596459,0.08695652173913043,0.11450381679389313,0.6276595744680851,0.9977053810076152,0.33868843824071637,0.3888888888888889
0.0008036980675731263,0.0,0.16186012977649605,0.0,0.13168724279835392,0.4905154244108068,0.568,0.23806709163491527,0.08695652173913043,0.11450381679389313,0.6276595744680851,0.9955872711684906,0.0,0.3822222222222222
0.0006361251660556418,0.0,0.12292718096611392,0.0,0.21399176954732507,0.6602797470779843,0.863,0.20843146704980495,0.043478260869565216,0.15839694656488548,0.5531914893617023,1.0,0.14485119831445878,0.4133333333333334
0.0005958896873545959,0.0,0.12292718096611392,0.0,0.21399176954732507,0.6740754933895383,0.631,0.20777673708044994,0.043478260869565216,0.15839694656488548,0.5531914893617023,0.9978818901608756,0.15011851461680276,0.5266666666666666
0.0005264329112729022,0.0,0.12292718096611392,0.0,0.21399176954732507,0.5472312703583062,0.6609999999999999,0.17847757095181369,0.043478260869565216,0.15839694656488548,0.5531914893617023,0.9880982399515862,0.23202528311825127,0.39111111111111113
0.00044191592807964376,0.0,0.12292718096611392,0.0,0.21399176954732507,0.5449319793063806,0.7390000000000001,0.17845938400822048,0.043478260869565216,0.15839694656488548,0.5531914893617023,0.9915527762368249,0.21595996839610218,0.37777777777777777
0.0004723735111187036,0.0,0.5421773612112473,0.0,0.16255144032921814,0.5520214600498181,0.536,0.23063772517709538,0.13043478260869565,0.15839694656488548,0.5957446808510638,0.9952342528619699,0.21490650513563342,0.39777777777777773
0.0003231201152667792,0.28,0.5421773612112473,0.0,0.16255144032921814,0.5077601073002492,0.289,0.23063772517709538,0.13043478260869565,0.15839694656488548,0.5957446808510638,0.9985627111805941,0.16355017118777984,0.4444444444444444
0.00048260096520193034,0.28,0.5421773612112473,0.0,0.16255144032921814,0.515041195631347,0.773,0.2260091480326274,0.13043478260869565,0.15839694656488548,0.5957446808510638,1.0,0.27890439820911245,0.3466666666666667
0.0013716027432054863,0.0,0.10418168709444846,0.0,0.12345679012345678,0.5870856485916843,0.578,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,0.901860910787231,0.17513826705293653,0.52
0.0012929300194883576,0.0,0.10418168709444846,0.0,0.12345679012345678,0.49856294309254656,0.696,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,0.9872156941852842,0.2986568343429023,0.3644444444444444
0.001358003600962954,0.0,0.10418168709444846,0.0,0.12345679012345678,0.8637670051734051,0.76,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,1.0,0.11087700816434028,0.7488888888888889
0.000920133698674477,0.0,0.10418168709444846,0.0,0.12345679012345678,0.8160567158459476,0.369,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,0.991502345050179,0.09402159599683961,0.8622222222222221
0.0007709926924278626,0.0,0.10418168709444846,0.0,0.12345679012345678,0.7386472504311172,0.625,0.2151151688203039,0.043478260869565216,0.16984732824427481,0.574468085106383,1.0,0.16302343955754545,0.6266666666666667
0.001670783872541196,0.0,0.3085796683489546,0.0,0.2777777777777778,0.6066296225330524,0.799,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9946038630288971,0.24809059784040033,0.5
0.0012848379679060243,0.0,0.3085796683489546,0.0,0.2777777777777778,0.6169764322667178,0.713,0.15699879056825106,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9966715416813757,0.2020015801948907,0.4777777777777778
0.0025710246110757706,0.0,0.3085796683489546,0.0,0.2777777777777778,0.5449319793063806,0.8540000000000001,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.17771950173987597,0.2799578614695813,0.3022222222222223
0.002378276437968805,0.0,0.3085796683489546,0.0,0.2777777777777778,0.4935811458133742,0.0,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9938726108225328,0.3539636555175138,0.31777777777777777
0.0015689588901301695,0.0,0.3085796683489546,0.0,0.2777777777777778,0.4993293734431884,0.9,0.11743309478125652,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9893842352110546,0.3247300500395049,0.3355555555555556
0.001490510945623661,0.0,0.3085796683489546,0.0,0.2777777777777778,0.43878137574247944,0.9670000000000001,0.08887049986814466,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9928135559029705,0.43376349749802473,0.32222222222222224
0.001924110042910351,0.0,0.3085796683489546,0.0,0.2777777777777778,0.43590726192757245,0.919,0.09833680400840236,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9968984820212821,0.4914406110086911,0.32222222222222224
0.0014742144528536844,0.0,0.3085796683489546,0.0,0.2777777777777778,0.4916650699367695,0.852,0.09027998799661723,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9767764385495992,0.3710824335001317,0.3422222222222222
0.0014388117271809764,0.0,0.3085796683489546,0.0,0.2777777777777778,0.5581529028549531,0.971,0.11851521792505161,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9958142115083969,0.3231498551488017,0.3288888888888889
0.002962927164792382,0.0,0.3085796683489546,0.0,0.2777777777777778,0.5112090438781377,0.912,0.1287180932808337,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9857027585859096,0.4095338425072426,0.31999999999999995
0.0012130210101128165,0.0,0.3085796683489546,0.0,0.2777777777777778,0.5046943858976817,0.544,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9914014826768874,0.3423755596523571,0.3711111111111111
0.0011333367799478962,0.0,0.3608507570295602,0.0,0.3333333333333334,0.6043303314811267,0.816,0.14075784993952845,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.9966967572746986,0.26757966815907297,0.39555555555555555
0.0013856514438692594,0.0,0.3608507570295602,0.0,0.3333333333333334,0.45066104617742875,0.929,0.11128590784675683,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.9950829593020324,0.4269159863049776,0.3066666666666667
0.0024963979131498084,0.0,0.3608507570295602,0.0,0.3333333333333334,0.484958804368653,0.9540000000000001,0.12898180396293502,0.21739130434782608,0.4675572519083969,0.5531914893617023,1.0,0.450092178035291,0.3044444444444444
0.0015994164731692293,0.0,0.3608507570295602,0.0,0.3333333333333334,0.5159992335696494,0.8420000000000001,0.10247433367585411,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.9794240758485048,0.27521727679747165,0.3
0.0,0.0,0.3608507570295602,0.0,0.3333333333333334,0.45353515999233573,0.882,0.12126144640762396,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.8689041303141865,0.4150645246247037,0.29555555555555557
0.0014788224266714018,0.0,0.3608507570295602,0.0,0.3333333333333334,0.5010538417321327,0.725,0.14554101610453857,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.9909223864037522,0.0,0.36
0.001696858260973159,0.0,0.3608507570295602,0.0,0.3333333333333334,0.4713546656447596,0.826,0.14711418672534987,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.9939734731958243,0.27126678957071376,0.31555555555555553
0.0014675834661403836,0.0,0.3608507570295602,0.0,0.3333333333333334,0.44280513508334934,0.731,0.12257090634633397,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.8530687377073983,0.404793257835133,0.3422222222222222
0.0016269519264702245,0.0,0.3608507570295602,0.0,0.3333333333333334,0.4157884652232229,0.652,0.14818721639734833,0.21739130434782608,0.4675572519083969,0.5531914893617023,0.9863835796056282,0.35844087437450617,0.31777777777777777
0.0007753758870349598,0.0,0.9246575342465754,0.0,0.40329218106995873,0.4424219199080284,0.6970000000000001,0.10258345533741325,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.980457915174744,0.37845667632341323,0.37777777777777777
0.0008052715220474689,0.0,0.9246575342465754,0.0,0.40329218106995873,0.4680973366545315,0.841,0.09710009184406515,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.9515104140400424,0.37582301817224123,0.34
0.0010451109397794016,0.0,0.9246575342465754,0.0,0.40329218106995873,0.45985821038513136,0.929,0.08705180550882521,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.9525694689596046,0.47221490650513565,0.34444444444444444
0.0016901148846545481,0.0,0.0,0.0,0.40329218106995873,0.4397394136807818,0.97,0.07409360819867417,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.93295173735438,0.6692125362127996,0.2733333333333334
0.001106925222700003,0.0,0.9246575342465754,0.0,0.40329218106995873,0.44414638819697255,0.958,0.07972246724076786,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.9558222804982601,0.4629971029760337,0.3066666666666667
0.0018996091089527312,0.0,0.9246575342465754,0.0,0.40329218106995873,0.46464840007664304,0.884,0.07850394202002382,0.043478260869565216,0.0019083969465648854,0.6914893617021278,0.9700438751323819,0.3900447721885699,0.3644444444444444
